sleep_hours,daily_exercise_mins,screen_time_hours,diet_quality,stress_level,productivity,mood
8.07,50,5.82,8,4,7.18,6.93
5.12,22,5.9,5,8,3.81,3.38
4.8,11,6.47,6,8,3.37,4.21
7.0,16,4.91,6,7,5.81,5.47
9.69,3,3.2,4,6,5.04,3.83
9.55,5,3.4,6,5,6.31,5.87
7.85,7,6.19,6,5,4.82,4.87
5.91,10,4.58,6,9,4.67,5.03
8.33,49,2.04,6,5,6.6,7.75
6.32,9,6.62,6,7,5.63,4.29
5.85,15,2.45,6,7,4.38,6.07
3.78,4,1.75,8,8,5.07,4.8
7.15,27,2.25,4,6,5.34,4.41
6.06,16,4.61,5,9,3.93,4.19
7.14,12,5.95,9,6,4.95,5.91
3.55,59,4.51,8,8,3.48,5.47
7.25,44,2.89,6,6,5.34,4.02
3.35,22,2.38,10,7,4.56,5.34
8.63,51,5.54,7,7,6.02,7.25
7.78,17,3.81,9,6,5.56,6.92
6.58,35,4.68,9,7,6.18,5.96
7.84,11,3.72,9,5,5.97,6.73
5.53,2,4.6,4,9,3.59,3.29
7.11,103,4.78,7,5,5.26,6.41
8.19,4,8.85,6,8,4.68,5.41
3.0,6,4.8,4,8,3.51,2.63
6.33,4,3.23,8,5,5.2,4.5
6.97,8,4.35,8,7,4.07,4.29
6.71,7,2.1,6,8,4.44,5.28
9.19,18,2.08,5,5,6.47,5.95
5.31,113,6.5,6,6,4.38,6.01
6.07,1,4.61,3,8,1.58,2.93
4.13,30,6.24,4,8,3.33,2.46
9.27,3,0.75,5,7,4.45,6.24
6.63,0,2.05,7,6,3.89,5.56
6.34,20,4.6,6,7,4.63,4.5
6.92,41,2.35,5,6,6.26,5.06
7.95,4,1.15,5,5,4.86,4.74
7.52,8,1.84,10,5,5.22,7.38
10.97,4,3.36,4,5,4.12,6.12
7.68,47,4.83,3,6,4.92,4.83
6.3,6,7.43,5,10,3.85,4.44
6.16,12,1.89,7,9,4.63,4.43
6.41,45,2.0,6,6,5.99,6.64
4.75,16,1.1,5,7,4.75,3.14
7.06,54,5.15,6,9,4.19,4.92
8.18,52,4.25,8,5,7.22,7.87
6.08,12,2.07,6,8,4.64,4.7
5.79,17,2.34,6,6,4.51,4.65
9.27,5,3.75,6,6,4.78,5.84
4.86,93,3.87,5,6,4.31,5.79
3.9,7,1.92,7,7,3.43,3.83
5.27,31,4.35,8,5,6.25,5.08
4.69,8,1.25,8,7,4.47,5.54
7.58,8,4.1,7,6,5.42,5.34
6.46,2,3.64,6,5,3.33,4.14
6.67,16,4.8,9,8,4.49,5.64
8.73,6,6.42,6,6,4.76,4.77
5.96,3,3.26,5,7,5.66,4.39
8.16,5,4.0,5,5,4.95,4.99
9.27,6,0.5,5,6,5.4,5.66
6.32,14,7.94,5,7,3.15,3.77
8.11,10,0.5,9,5,5.98,7.37
6.64,2,3.83,5,6,4.08,4.86
8.39,15,0.5,9,4,7.51,6.87
4.64,31,2.35,6,7,2.76,3.98
4.53,17,7.47,8,8,3.02,4.16
6.41,73,6.29,4,6,4.95,4.45
5.67,2,5.97,6,8,4.61,3.99
6.22,34,3.61,3,7,3.43,4.62
6.67,14,7.3,6,7,5.38,4.05
8.08,15,4.51,7,6,5.47,5.68
6.39,15,5.38,8,6,4.41,5.38
5.76,8,9.29,6,9,2.87,4.7
6.47,8,6.18,5,8,4.3,5.07
5.85,20,3.87,6,7,4.97,5.09
5.6,1,5.02,5,8,2.06,4.82
4.58,18,6.81,5,7,3.27,4.26
7.1,26,5.24,5,9,3.28,4.62
6.15,9,5.57,6,8,4.3,5.79
8.45,5,6.58,9,6,5.82,5.88
4.83,5,9.06,8,8,3.84,4.86
6.19,2,2.13,5,7,6.0,3.99
9.72,2,5.4,5,6,6.45,4.8
5.59,4,4.92,5,8,4.15,4.93
6.65,0,3.23,3,7,3.22,3.96
5.18,6,2.71,7,8,3.8,5.83
4.98,7,7.3,3,10,3.68,3.79
9.32,107,1.96,2,4,5.21,6.1
7.26,96,1.18,7,5,6.75,6.65
7.2,4,2.87,7,7,6.57,7.35
4.46,5,0.5,4,6,2.64,3.87
7.54,14,2.31,7,7,6.27,3.94
8.74,3,1.89,4,7,5.41,6.08
8.72,14,4.17,6,4,6.05,6.69
8.0,10,6.89,7,6,5.52,6.0
5.31,8,2.82,7,5,5.09,5.0
7.47,35,5.73,7,7,5.73,5.58
8.0,35,5.5,3,6,4.28,4.92
4.31,88,0.5,7,5,5.93,5.57
5.32,5,2.9,10,6,5.11,6.64
8.33,44,3.25,7,8,5.21,7.08
8.31,15,4.76,4,8,4.34,3.98
4.68,18,5.14,5,7,3.68,4.24
8.19,45,4.66,5,5,6.82,4.54
7.14,57,2.21,2,7,5.34,5.5
8.17,26,2.73,6,4,5.98,5.61
6.05,9,0.99,5,7,3.49,4.61
7.97,13,4.13,5,7,4.32,5.93
8.27,19,3.27,6,7,6.59,4.92
6.47,35,5.07,5,7,3.71,4.83
7.03,21,5.39,8,6,6.0,4.81
6.03,9,3.33,6,6,4.25,4.89
9.48,11,4.56,5,6,5.91,5.86
6.82,1,3.57,7,8,4.96,3.33
5.62,52,1.77,7,6,5.54,6.04
5.93,2,2.4,4,8,3.12,3.04
7.19,17,0.5,6,6,5.62,5.16
8.13,41,3.21,6,5,5.83,5.74
5.0,11,2.81,5,8,3.79,2.93
9.77,32,1.81,4,7,5.04,5.94
7.46,33,5.64,5,8,4.43,4.89
7.7,1,5.05,8,5,4.92,4.85
6.85,11,5.11,5,7,4.24,5.77
7.03,23,5.38,8,7,5.73,7.79
6.78,11,4.0,6,7,3.74,4.61
8.53,16,3.98,6,4,5.76,5.36
6.99,18,5.66,4,7,3.89,3.79
8.15,3,5.33,8,6,6.58,5.85
6.35,11,6.05,10,8,5.1,6.18
7.29,1,3.91,5,6,4.66,4.14
5.79,3,2.03,8,5,5.56,6.06
8.82,14,4.47,4,8,6.03,4.84
5.75,17,2.84,6,7,4.88,4.95
6.51,3,5.31,4,7,5.75,4.01
6.53,28,4.58,7,6,6.07,4.15
6.47,9,4.1,6,7,4.58,5.19
8.08,51,3.22,6,7,3.72,6.61
6.53,10,6.0,8,7,4.52,6.54
9.09,3,5.85,8,4,6.65,6.48
5.77,28,2.88,6,6,3.96,3.37
7.25,17,1.54,8,7,4.28,5.9
5.84,10,4.36,8,8,5.01,4.92
7.63,9,6.37,8,7,4.22,6.23
6.98,3,1.48,6,5,5.26,4.22
6.77,8,4.94,7,7,4.79,4.58
8.78,1,2.36,5,7,4.09,4.58
6.02,14,1.97,10,5,7.35,5.97
7.88,45,5.86,7,7,5.14,5.65
5.85,32,5.3,6,6,5.47,4.19
7.17,1,3.7,7,6,6.13,6.22
5.21,43,5.58,6,7,3.99,5.84
6.01,12,5.37,10,7,6.96,3.89
6.88,4,1.03,6,6,4.46,5.35
9.72,28,4.17,7,5,6.32,8.4
7.15,8,6.83,6,6,5.02,5.1
9.48,6,4.95,3,8,3.62,3.96
7.33,4,0.5,6,6,5.13,4.86
6.42,13,1.86,8,5,6.07,6.78
9.31,2,5.99,6,7,5.59,5.16
7.66,31,2.89,4,8,5.68,5.55
6.04,13,6.24,9,7,4.32,5.32
7.71,12,8.09,4,8,4.0,3.85
6.56,0,3.52,5,8,3.88,5.32
4.02,34,2.76,4,6,3.23,5.71
8.4,14,1.99,4,7,4.75,5.39
8.64,12,5.52,6,4,5.83,6.52
9.76,29,2.79,7,5,6.01,7.94
7.63,1,3.2,5,7,4.23,4.58
6.63,9,1.78,7,4,5.75,5.68
8.25,17,3.13,7,5,6.77,5.06
8.27,12,2.59,5,6,6.04,5.84
9.46,4,0.5,3,5,5.65,4.52
6.93,7,2.32,9,6,4.96,6.92
6.75,7,5.49,5,9,3.41,3.74
5.93,96,6.7,2,10,3.43,3.96
7.81,8,3.79,5,6,4.62,4.92
4.68,5,4.07,7,6,4.61,5.88
8.16,35,4.57,7,7,5.24,7.43
7.88,11,7.93,4,8,4.53,4.84
7.88,12,1.98,3,5,4.06,4.41
7.21,16,1.48,7,4,6.61,6.86
9.3,18,3.9,7,4,6.21,7.56
8.31,18,4.79,8,4,6.54,5.21
6.09,1,3.93,8,7,5.01,5.64
6.12,34,1.27,6,6,4.26,5.68
5.68,4,5.77,4,9,3.99,3.26
7.83,7,3.72,5,3,4.76,5.24
5.5,4,5.11,6,8,3.75,3.36
8.63,29,7.11,4,8,3.41,5.21
8.98,18,1.07,8,2,6.35,6.38
5.68,28,0.56,8,4,5.21,6.45
6.72,21,5.13,3,9,3.33,4.03
7.02,2,0.5,5,5,5.24,3.97
8.33,7,3.2,10,5,6.77,6.46
9.41,14,2.86,8,5,8.11,7.9
4.47,7,4.72,6,7,4.61,3.29
6.52,5,2.67,8,5,6.83,5.12
6.6,41,4.98,9,4,5.28,6.32
4.9,28,1.87,6,7,4.49,5.31
6.27,8,1.52,4,6,5.47,4.26
7.64,29,4.04,8,3,6.45,5.3
6.58,20,4.21,8,4,5.83,6.82
4.68,0,4.59,4,7,3.91,5.47
11.0,10,6.96,6,6,5.01,6.05
7.4,7,6.56,5,6,5.63,5.42
7.17,5,4.9,3,9,3.07,3.15
5.35,6,5.62,6,9,3.45,5.08
7.39,57,4.52,9,6,5.71,7.59
6.75,13,6.36,7,9,4.69,5.49
4.17,38,4.73,6,8,4.35,4.84
5.39,5,2.9,4,8,3.41,4.67
8.19,4,2.5,7,5,4.86,6.03
9.92,44,6.3,5,4,5.22,4.52
7.55,14,3.63,5,7,4.36,4.87
8.65,45,7.83,8,4,6.92,6.08
6.77,1,1.79,4,5,3.04,4.31
6.87,50,6.5,6,6,6.35,5.6
8.64,11,3.15,4,7,4.41,5.28
9.49,3,4.81,5,7,5.55,4.32
8.95,23,1.4,2,7,4.97,5.28
5.4,32,0.5,7,5,4.93,5.4
6.9,1,6.96,7,7,5.15,5.77
7.42,87,3.12,10,6,5.48,7.46
6.61,24,5.97,6,7,4.76,5.19
7.58,8,2.69,4,6,3.31,4.45
8.23,3,5.97,8,7,5.61,6.45
8.5,10,3.14,8,7,6.46,6.72
9.53,5,1.58,8,4,6.03,7.12
6.51,14,5.29,2,7,5.7,3.92
4.95,30,5.89,5,8,4.58,4.3
7.54,22,5.28,4,7,5.16,4.66
9.83,11,3.71,9,6,6.54,6.28
6.28,3,0.5,7,4,5.11,4.69
8.03,63,1.86,8,4,7.68,6.48
8.04,6,2.6,4,6,6.41,6.16
7.29,7,3.48,6,7,4.3,6.05
7.01,21,6.26,3,7,3.72,4.8
5.61,29,3.77,4,9,4.18,2.45
3.58,83,0.5,6,6,5.97,5.3
5.33,70,0.5,6,4,4.9,6.25
6.41,49,2.61,7,5,4.83,6.05
8.65,11,2.97,5,4,4.54,6.07
6.85,4,4.71,7,5,5.82,5.85
6.22,18,1.1,6,8,5.38,5.21
5.66,0,1.23,9,5,4.43,5.9
7.99,4,4.91,5,8,5.89,4.08
9.04,0,6.67,3,7,3.34,4.41
8.6,4,0.5,7,5,5.44,4.65
7.91,13,2.46,7,4,4.85,5.77
4.79,10,6.22,4,10,3.63,3.8
6.47,9,5.87,5,7,5.3,3.5
9.92,36,2.15,6,4,7.28,6.01
8.68,22,6.32,5,5,5.29,4.42
4.69,55,4.09,4,7,4.16,5.8
6.92,12,5.32,6,5,4.95,6.11
7.54,6,2.59,8,7,5.68,5.47
5.86,3,4.58,5,7,4.5,6.22
3.54,22,1.67,6,7,3.88,5.08
7.15,37,2.91,6,10,4.4,5.84
5.82,4,3.41,4,9,4.22,3.68
5.82,42,4.28,6,6,3.69,5.59
6.47,15,8.81,5,10,4.31,4.58
6.8,3,9.12,7,7,5.88,3.79
6.99,21,3.22,8,5,5.42,6.24
5.67,15,6.96,8,6,4.77,5.08
6.67,1,1.78,5,6,4.6,4.77
4.36,10,4.8,4,8,3.32,4.05
7.47,31,2.63,3,7,4.65,5.61
3.0,16,3.1,6,7,3.67,2.77
6.57,7,9.32,5,9,3.41,3.3
8.38,53,3.23,4,7,5.56,5.15
5.41,5,2.7,10,6,6.12,6.62
8.07,6,2.0,7,7,5.2,5.34
8.73,9,2.46,7,6,5.16,5.33
3.0,45,1.16,7,8,5.14,4.57
6.77,14,4.45,9,5,5.87,4.35
3.0,23,4.41,6,7,2.55,3.81
6.82,75,4.68,7,6,6.56,7.77
6.99,31,3.98,8,6,4.93,6.27
3.28,4,2.87,9,6,4.31,4.13
9.89,31,2.69,6,5,6.16,6.56
7.43,28,4.32,8,4,5.63,5.65
5.73,5,3.9,3,8,4.06,2.47
9.2,8,2.73,10,2,8.34,7.29
4.31,25,3.43,7,7,5.13,3.91
5.16,5,7.08,7,9,4.4,5.33
3.55,5,7.94,4,7,2.64,4.5
9.7,24,3.56,4,3,7.58,5.85
7.5,43,2.53,5,8,5.42,4.84
7.99,2,3.91,6,5,6.16,5.79
7.45,12,6.27,6,6,4.56,4.57
7.86,19,3.91,5,5,6.5,5.16
7.12,23,4.71,6,8,3.4,5.04
7.41,111,2.68,2,8,3.67,4.2
7.16,23,1.67,7,5,6.3,4.91
6.09,19,5.52,6,8,3.36,4.82
6.93,92,4.39,8,6,5.9,6.75
7.41,1,5.31,5,7,4.48,3.92
7.17,2,0.58,5,7,4.82,5.26
4.78,16,7.67,6,8,5.21,3.77
4.98,9,4.5,7,6,4.58,4.32
8.62,2,0.5,8,5,5.27,5.07
6.54,7,5.97,6,7,4.65,5.26
7.88,22,3.25,7,6,5.24,5.64
5.36,43,4.06,6,7,4.48,4.56
4.79,2,3.04,5,7,4.03,4.41
5.73,16,3.8,3,7,4.37,4.84
6.67,7,3.9,6,6,5.23,4.58
6.0,22,0.66,4,7,4.5,4.51
8.94,16,5.73,8,5,6.95,7.8
7.27,52,4.23,4,6,5.29,5.22
9.77,1,4.89,5,4,6.08,5.64
7.61,13,5.63,5,6,3.46,6.43
3.38,4,4.24,7,7,5.05,2.96
8.58,15,4.66,5,8,4.4,5.36
4.74,38,1.06,7,5,4.62,4.82
7.35,48,2.34,1,8,4.42,4.43
5.84,10,4.17,10,4,5.26,6.55
10.21,33,4.37,4,7,5.0,2.8
9.16,7,4.8,7,5,7.21,7.03
5.89,0,6.81,7,7,5.59,4.94
6.81,39,3.81,7,7,5.23,6.72
7.37,3,4.73,5,7,4.27,3.91
8.3,0,4.12,5,7,4.48,4.84
7.04,9,3.5,7,6,3.08,6.1
5.46,10,3.58,6,9,4.84,4.17
5.92,2,2.43,4,6,4.33,4.13
6.99,34,3.77,7,6,5.08,3.52
8.85,10,3.56,10,4,8.54,7.03
7.64,13,3.7,5,6,3.59,6.19
5.84,6,0.52,7,7,6.05,5.69
7.97,14,3.8,6,6,4.54,5.52
6.42,29,2.25,5,7,6.08,3.96
8.34,47,3.88,7,6,7.12,6.05
10.79,70,1.81,7,3,6.76,6.33
6.46,11,4.1,5,9,4.6,5.03
8.2,92,3.41,9,3,7.8,8.09
5.88,7,2.75,6,7,4.13,4.46
6.83,0,4.58,8,8,5.69,6.29
7.04,29,4.75,7,5,6.31,6.45
6.71,4,3.9,6,7,5.13,5.54
10.69,1,5.14,6,6,5.52,7.38
6.54,52,3.17,7,5,6.96,7.41
7.88,31,4.8,4,8,4.18,4.37
4.1,2,3.92,7,9,3.65,3.66
7.65,30,2.0,8,6,6.03,5.74
8.71,37,2.4,7,7,6.34,5.44
6.21,47,6.33,3,7,3.84,2.83
3.23,16,7.15,4,9,2.55,2.39
6.94,24,5.43,6,5,4.05,5.13
7.03,29,2.83,5,6,3.55,4.14
8.09,23,6.86,8,7,6.21,5.54
10.02,21,5.23,5,6,6.37,5.68
6.43,16,4.67,7,6,6.94,4.93
5.72,13,7.68,9,7,5.11,4.85
5.25,111,2.28,6,4,5.16,5.46
7.3,8,5.55,4,7,3.35,4.71
7.72,2,2.37,7,7,4.8,5.02
6.18,29,2.79,7,4,5.81,4.6
8.17,5,9.2,6,7,4.17,5.06
7.7,15,5.0,8,7,6.16,5.19
7.06,2,7.7,4,7,4.44,4.41
5.65,19,5.09,8,6,5.35,4.1
6.28,58,4.8,5,8,3.61,5.04
3.36,26,2.75,8,10,4.96,4.23
7.35,5,5.96,2,9,5.24,4.01
7.04,71,4.05,10,5,6.01,5.54
7.28,7,4.16,6,5,4.8,3.8
7.76,11,3.48,4,7,3.82,4.63
7.58,14,3.8,8,5,6.02,5.16
6.83,94,4.05,7,6,6.48,5.67
7.07,1,4.25,7,7,4.95,6.4
4.89,24,3.9,8,6,5.82,5.29
6.12,9,0.89,6,7,5.8,4.08
7.08,2,5.08,5,8,3.34,4.64
5.9,55,3.75,4,7,4.65,4.35
8.29,18,0.5,6,4,6.27,6.1
6.01,28,0.82,5,8,4.79,6.63
7.32,5,3.05,6,7,4.72,5.74
7.17,29,6.56,6,7,5.15,3.66
8.12,35,5.22,9,4,5.44,8.91
8.35,11,2.63,5,6,6.33,4.89
8.04,17,3.62,6,7,5.08,5.49
3.84,71,6.21,5,7,3.7,2.85
8.79,38,2.77,3,8,3.73,4.8
9.29,12,1.83,10,2,8.64,7.03
6.28,22,5.76,4,7,5.56,3.8
7.35,31,6.23,7,7,5.38,5.05
5.66,0,2.79,9,7,4.19,6.37
4.08,18,4.98,4,6,3.36,3.66
5.89,83,3.92,8,5,5.96,7.6
6.19,59,2.82,3,4,4.3,4.52
6.47,36,6.34,5,9,4.55,4.48
5.56,2,2.67,7,5,5.45,5.13
5.9,102,5.51,6,9,5.15,6.03
6.98,19,4.14,9,4,4.92,7.28
5.84,5,3.66,6,6,4.25,4.2
7.82,22,2.89,7,5,5.57,5.38
8.02,39,2.03,5,6,5.23,5.29
10.57,2,3.5,4,6,6.58,5.25
8.69,50,2.98,4,5,5.52,4.3
7.36,51,4.19,4,4,5.66,5.3
6.07,0,1.61,5,6,5.66,4.97
7.44,46,3.7,8,5,6.14,6.53
7.49,59,4.81,7,5,5.99,5.96
6.23,1,2.65,4,9,3.93,4.25
8.18,7,5.48,5,6,6.09,6.52
4.9,9,5.7,6,9,5.8,4.22
6.63,9,1.59,10,5,6.22,6.07
7.83,28,2.48,6,6,6.48,6.1
6.57,9,1.32,7,7,6.06,6.29
6.69,63,4.85,4,8,5.59,5.11
6.79,106,4.26,7,6,6.77,7.03
5.75,8,0.8,8,6,5.32,5.1
8.76,14,2.7,6,6,6.82,6.02
5.47,16,4.62,7,7,3.4,6.59
7.48,17,4.23,7,4,5.27,6.24
7.62,9,6.42,6,8,5.6,4.24
5.58,4,1.7,8,7,4.19,4.78
7.11,1,3.98,5,8,5.86,6.0
5.64,2,2.0,4,7,3.12,3.96
9.09,46,4.22,6,5,6.88,6.85
5.29,7,3.64,5,7,3.13,3.7
6.02,2,4.54,1,10,3.4,1.96
5.16,20,3.18,5,6,3.64,3.46
4.96,2,5.52,2,9,3.31,3.02
9.39,1,2.57,5,3,5.9,7.68
7.81,19,1.97,7,4,6.33,6.4
7.21,18,4.45,6,8,5.29,5.43
6.02,1,7.71,6,8,4.71,4.1
8.36,12,0.96,6,4,5.95,5.38
5.76,11,1.71,6,7,4.69,4.19
8.19,16,4.46,10,4,6.54,6.13
5.69,27,6.25,5,8,3.86,3.89
6.03,7,4.61,6,8,5.22,3.95
8.14,11,2.78,4,7,4.96,4.96
8.3,31,4.84,3,8,4.36,5.97
7.9,51,5.03,6,6,6.34,6.82
5.43,44,2.64,8,6,5.98,5.44
6.33,13,5.65,10,7,6.48,5.3
7.24,15,3.93,6,5,4.7,5.78
5.73,15,0.5,6,7,3.86,3.12
9.06,41,3.73,8,4,6.85,7.2
3.4,37,2.86,9,7,3.56,3.73
5.83,7,6.61,4,10,3.24,3.61
6.24,4,1.34,7,4,4.94,6.34
3.0,10,3.03,9,5,4.18,5.48
4.91,7,4.51,6,9,2.48,5.04
7.94,60,8.84,4,8,4.98,4.58
7.05,6,7.91,7,6,5.05,5.34
9.36,4,3.91,4,6,5.08,5.29
9.32,46,4.7,8,5,7.38,7.31
7.65,2,5.2,10,5,6.25,5.44
7.47,6,1.98,5,8,4.83,4.75
7.1,12,4.02,9,4,6.56,6.4
3.02,18,6.71,7,8,3.76,3.99
4.91,8,4.28,8,5,4.75,4.43
7.15,14,7.9,5,7,4.15,5.52
7.92,4,3.11,7,5,4.83,5.83
7.43,17,3.82,6,7,5.03,5.54
5.66,10,3.84,5,7,4.97,3.31
8.41,38,1.4,5,6,5.96,5.11
9.22,11,6.21,7,7,5.32,5.72
8.41,12,3.33,4,5,5.7,6.5
8.48,18,4.52,4,7,5.16,5.51
6.16,3,2.8,4,5,3.97,5.64
8.61,3,7.45,5,7,5.76,4.21
7.22,31,6.47,7,7,4.31,7.03
7.77,6,4.12,5,6,4.9,5.59
7.55,23,1.55,8,5,5.5,7.12
6.82,2,5.49,3,8,4.47,2.57
5.71,35,6.17,7,8,3.83,3.71
6.88,89,2.15,5,5,5.15,5.2
8.48,9,3.71,6,7,6.91,5.87
6.34,14,4.15,7,6,5.11,5.85
8.34,12,6.17,1,6,4.55,4.05
8.11,45,3.7,2,6,4.74,3.86
6.55,0,5.92,6,6,4.35,5.72
9.08,21,2.45,6,5,6.49,6.51
6.47,21,1.89,3,6,4.31,3.33
9.26,10,7.66,10,3,6.36,5.85
7.65,5,1.38,4,4,5.68,4.66
6.98,5,2.5,5,6,5.57,4.14
5.67,32,5.57,8,8,5.46,5.19
6.87,1,2.94,5,7,5.08,4.89
6.69,17,2.89,4,6,4.74,4.22
5.11,7,3.6,7,6,5.18,5.17
6.67,6,0.5,5,5,4.35,4.99
5.79,14,6.24,7,7,4.91,3.81
7.88,46,4.35,7,6,5.94,5.69
8.96,19,2.38,7,6,5.58,6.32
5.16,31,0.57,8,5,6.81,4.78
9.57,18,1.27,5,7,5.9,6.03
6.81,24,0.81,5,5,4.56,7.18
5.54,11,4.45,6,6,4.42,5.83
8.14,52,4.47,1,8,4.46,4.68
6.33,14,5.22,6,6,5.55,6.05
6.88,16,5.47,5,7,4.98,5.04
6.39,15,5.26,7,6,5.24,5.48
5.77,8,7.08,4,7,4.06,3.84
8.09,5,6.39,8,4,5.79,7.05
6.57,2,5.92,6,6,4.61,5.38
4.85,25,4.47,8,5,5.98,4.24
7.83,7,5.44,5,7,6.28,4.33
5.19,10,3.18,7,7,5.94,6.27
5.27,50,3.56,3,7,3.24,3.82
8.79,17,7.44,2,7,3.73,4.49
5.21,2,2.89,6,8,3.88,3.76
3.53,32,2.74,6,7,4.38,5.08
7.93,6,3.28,6,7,4.23,5.72
6.54,16,2.9,5,8,4.07,4.51
6.67,14,3.07,5,7,4.92,5.12
6.53,5,4.48,7,6,4.36,5.0
7.35,2,4.55,9,5,6.17,5.83
5.87,5,5.82,10,7,6.01,4.69
9.21,2,8.38,8,6,6.58,6.57
4.79,6,3.26,2,10,3.06,3.68
7.67,118,3.87,8,4,7.77,7.5
7.96,10,0.5,8,5,5.32,5.87
5.86,40,1.42,6,7,5.44,5.07
5.46,16,3.71,8,4,6.66,6.94
8.53,22,4.93,7,6,4.67,6.51
5.51,3,4.98,6,7,4.89,2.88
6.09,6,5.23,6,7,4.76,4.22
8.33,14,6.51,5,8,5.74,3.47
7.05,43,7.41,3,8,3.3,5.25
4.3,1,3.51,3,10,2.15,2.77
9.62,14,2.4,8,3,7.87,7.65
6.2,1,5.31,4,7,2.64,4.19
6.4,12,5.87,3,8,2.41,3.18
7.38,20,4.27,3,7,5.01,5.48
7.94,27,3.64,5,5,3.69,4.54
9.94,3,2.99,9,1,7.58,6.27
4.51,4,3.92,6,9,2.38,4.58
8.24,13,5.38,3,8,4.51,5.11
8.11,125,2.66,9,5,7.46,7.82
6.79,9,2.4,7,5,6.84,6.31
8.18,11,5.2,5,7,4.0,4.27
8.4,11,2.3,7,8,5.29,5.17
4.93,2,4.3,6,8,4.18,3.81
9.62,30,4.2,5,6,4.66,4.7
4.66,6,4.0,5,8,3.02,4.9
5.3,24,2.71,4,9,4.83,3.78
6.61,13,7.47,5,7,4.22,3.55
9.89,19,4.8,8,5,5.93,5.57
6.54,1,2.97,8,6,5.51,5.05
6.95,44,4.66,6,7,4.89,5.47
9.15,6,7.66,6,6,5.14,4.83
6.55,22,4.18,4,5,5.67,4.77
5.23,32,7.07,7,8,4.66,4.37
6.37,16,1.7,4,9,4.83,4.65
9.06,8,2.3,7,5,6.33,5.17
7.11,76,0.5,7,4,6.03,5.18
9.9,7,7.95,6,6,5.61,6.59
8.11,59,0.6,7,4,7.54,6.1
6.03,3,4.35,5,9,3.27,5.98
7.08,10,7.48,6,7,4.47,3.88
5.72,3,5.94,6,9,4.06,5.13
6.0,0,4.75,8,7,3.93,6.32
11.0,6,6.57,7,5,6.95,6.22
8.53,2,2.66,8,4,6.52,6.97
8.29,86,5.04,7,7,5.15,6.21
6.07,29,3.77,6,6,4.54,5.8
9.35,0,3.73,7,6,4.85,5.64
8.65,5,4.38,7,6,5.58,6.25
9.82,22,6.35,5,6,5.37,5.25
9.75,10,7.13,3,6,4.51,6.71
4.78,36,3.47,5,7,3.82,4.99
5.34,14,1.82,5,6,3.76,4.3
5.49,21,2.36,7,6,4.89,6.12
5.58,18,7.9,6,10,4.24,3.57
7.49,20,6.96,5,6,5.13,5.12
6.15,5,1.82,6,6,4.5,4.92
10.11,9,7.32,5,8,3.91,5.82
9.86,1,2.58,4,4,5.78,6.04
6.99,18,5.33,9,5,5.8,5.39
9.93,12,2.58,6,6,5.68,7.08
9.23,29,8.33,5,6,5.86,4.86
6.32,5,2.86,3,9,4.44,4.19
3.99,11,1.9,6,9,4.89,4.71
6.67,4,3.09,7,6,6.43,6.61
6.03,19,9.25,5,5,4.18,5.53
7.31,38,4.52,6,6,6.87,4.43
7.13,29,1.94,4,8,4.3,5.8
7.09,58,2.42,6,5,5.82,6.15
7.79,71,0.5,8,4,8.14,6.16
5.18,30,5.08,6,10,3.38,3.14
7.62,7,1.5,5,6,5.46,3.48
6.34,5,6.21,8,7,5.78,3.46
7.3,12,5.58,6,6,4.72,4.23
8.44,102,3.8,5,8,5.8,4.23
5.16,11,6.47,4,10,4.21,3.24
6.58,4,5.85,4,7,3.95,3.51
6.82,58,4.31,7,5,5.56,6.49
6.23,10,2.46,7,5,4.43,6.57
8.35,23,4.83,6,6,5.07,5.42
5.92,31,4.82,6,6,4.53,3.54
6.17,37,4.98,7,7,4.5,4.55
5.94,34,4.16,3,9,4.89,3.47
8.64,36,4.65,6,5,5.42,7.52
6.26,22,4.6,6,6,6.11,3.44
7.69,10,6.72,7,6,6.62,6.21
9.96,22,1.45,7,5,7.4,7.96
6.89,36,2.0,5,5,5.01,6.19
8.67,9,4.15,9,3,6.23,5.88
9.51,7,2.48,4,6,5.79,5.23
8.54,8,4.42,5,6,5.19,4.54
6.97,16,1.77,8,5,5.96,5.01
7.96,1,2.09,5,6,5.98,5.79
5.07,30,8.12,6,9,3.01,4.01
5.83,3,3.54,5,8,4.0,3.97
6.09,3,1.66,5,7,4.36,3.34
10.36,4,3.77,4,6,5.58,4.73
5.78,17,6.07,7,9,5.04,3.86
5.76,7,6.41,7,7,6.23,4.44
5.43,9,1.08,7,6,4.78,6.76
7.84,54,2.47,5,4,6.33,4.59
7.21,38,4.45,7,7,4.75,6.87
8.63,38,3.93,10,3,7.27,7.91
8.01,17,0.8,7,4,7.13,5.57
4.93,40,1.12,4,6,4.56,5.03
5.79,30,1.86,4,6,5.76,2.68
9.05,61,0.5,4,7,5.36,4.36
6.7,1,3.08,8,6,5.51,4.61
8.78,1,6.39,7,4,4.8,6.07
6.78,4,2.67,3,8,4.71,4.19
5.55,53,6.16,8,8,4.29,5.09
6.55,19,4.06,7,7,5.13,5.42
5.55,11,3.63,6,8,5.72,3.61
6.15,14,0.67,9,6,6.16,8.35
7.3,35,6.34,6,8,4.34,4.91
7.77,53,4.23,8,5,4.74,4.48
4.61,26,0.8,2,10,2.32,3.56
