id,sleep_hours,daily_exercise_mins,screen_time_hours,diet_quality_1_10,stress_level_1_10,productivity_score_1_10,mood_level_1_10
15077,4.45,9,3.49,6,6,3.84,2.82
15078,8.56,48,5.6,10,4,6.65,8.2
15079,4.31,3,3.13,6,7,4.63,4.39
15080,6.49,1,3.95,5,7,3.67,4.44
15081,6.66,23,5.62,8,5,5.85,6.12
15082,6.9,10,3.8,5,6,3.2,3.66
15083,7.05,29,4.12,7,7,5.25,5.13
15084,7.21,1,5.52,6,8,4.86,5.73
15085,3.38,10,3.85,8,6,3.75,3.41
15086,7.02,5,0.83,7,4,4.98,6.64
15087,3.66,27,2.86,5,8,4.38,3.45
15088,8.1,5,0.5,3,7,4.62,3.49
15089,6.17,12,3.5,4,6,3.76,4.55
15090,3.76,34,4.94,7,9,4.4,5.34
15091,5.78,49,4.25,6,6,4.37,4.63
15092,6.14,26,6.79,6,7,3.23,5.36
15093,8.79,11,6.57,6,6,4.18,6.12
15094,7.29,17,4.51,5,6,4.81,4.79
15095,7.52,23,0.5,6,7,5.18,6.25
15096,8.77,42,5.34,6,5,5.69,6.53
15097,6.86,44,2.46,3,9,4.52,2.97
15098,8.13,53,5.76,5,6,3.95,4.51
15099,8.03,33,4.63,7,5,6.27,5.92
15100,5.07,3,5.31,7,7,3.78,5.35
15101,9.21,28,5.0,5,7,5.45,5.33
15102,4.87,34,8.78,7,10,4.5,5.78
15103,8.38,42,5.04,5,6,6.46,6.28
15104,4.72,52,1.44,4,7,3.58,3.73
15105,7.9,14,6.14,9,7,6.45,4.72
15106,9.79,21,3.14,5,4,6.46,6.08
15107,6.68,0,6.69,3,7,3.56,3.92
15108,6.62,17,7.09,5,9,4.46,4.48
15109,7.92,13,5.24,6,7,4.72,5.63
15110,6.51,66,1.44,8,4,5.59,5.93
15111,9.73,46,3.08,5,6,6.82,7.05
15112,7.29,32,6.68,7,5,5.33,4.86
15113,6.52,1,8.0,8,8,5.96,5.97
15114,6.19,10,4.12,5,5,5.69,3.88
15115,5.6,24,3.45,7,5,4.21,5.33
15116,6.06,1,1.64,6,7,5.8,5.28
15117,6.47,5,1.67,6,5,4.94,5.53
15118,6.27,44,4.47,6,7,5.29,4.27
15119,6.01,3,5.4,6,8,4.49,3.6
15120,10.15,1,1.03,5,4,5.38,5.03
15121,5.45,17,5.66,6,7,4.04,3.39
15122,7.22,59,6.74,6,8,6.0,4.09
15123,7.89,36,5.26,10,5,6.8,7.94
15124,7.95,74,7.31,7,8,4.82,7.35
15125,6.91,28,4.71,6,6,5.79,5.58
15126,6.64,12,4.73,5,6,3.72,5.14
15127,7.68,59,4.69,8,7,6.73,6.81
15128,7.4,11,6.72,5,8,5.52,4.38
15129,6.61,9,5.08,4,7,3.4,3.73
15130,4.66,12,2.94,4,7,4.51,3.54
15131,6.3,34,4.85,8,7,6.03,4.13
15132,5.28,50,4.87,8,6,6.6,5.49
15133,6.0,9,3.58,6,8,3.56,6.18
15134,7.05,12,6.05,5,9,3.29,4.24
15135,7.54,46,4.18,5,7,4.71,4.86
15136,9.67,1,5.41,10,3,6.19,7.89
15137,6.19,31,5.02,6,8,6.56,4.27
15138,8.16,12,2.55,7,7,5.63,4.88
15139,7.46,9,2.04,5,7,4.93,4.26
15140,8.94,12,2.57,6,6,6.89,7.02
15141,7.86,11,3.84,7,4,5.37,5.58
15142,5.49,28,7.18,9,6,5.57,4.37
15143,4.42,53,3.91,6,7,3.39,5.08
15144,7.47,14,4.75,7,7,5.01,5.68
15145,6.21,36,5.75,5,8,5.63,3.87
15146,5.53,26,3.28,6,8,5.42,4.99
15147,5.1,8,3.17,7,6,5.01,5.38
15148,7.24,18,6.1,6,7,4.75,4.07
15149,9.26,22,5.14,6,3,6.18,7.07
15150,6.39,0,2.87,5,6,4.83,4.34
15151,7.89,10,3.18,7,4,4.46,4.66
15152,6.85,98,4.17,6,8,6.83,4.32
15153,5.07,20,4.66,5,8,2.8,3.42
15154,8.1,8,6.49,6,7,4.15,5.42
15155,5.36,6,5.06,8,5,3.53,5.79
15156,7.03,5,2.03,6,6,5.57,4.99
15157,6.49,10,2.43,7,7,6.45,3.84
15158,8.34,4,4.62,7,5,4.74,6.89
15159,5.41,3,4.29,7,6,4.2,5.81
15160,7.59,9,2.31,4,8,4.11,4.75
15161,5.74,19,6.11,4,7,3.34,3.55
15162,6.23,3,0.5,5,6,4.54,4.39
15163,3.0,1,4.67,7,7,3.57,2.3
15164,10.14,1,0.91,6,5,6.84,6.06
15165,7.83,6,5.76,6,7,4.93,4.03
15166,5.85,4,3.47,6,9,3.15,4.55
15167,5.31,15,5.5,4,9,4.45,2.97
15168,6.26,12,3.22,5,8,5.33,5.76
15169,8.08,8,6.65,6,7,4.59,6.31
15170,4.16,36,0.5,6,5,5.38,3.86
15171,6.79,14,5.76,6,7,5.54,4.37
15172,9.66,2,2.78,3,6,5.02,5.35
15173,5.3,7,4.75,6,9,3.64,4.39
15174,7.12,72,4.83,2,8,5.47,4.86
15175,10.3,75,1.22,4,5,6.51,6.44
15176,7.95,6,5.99,4,6,5.44,2.98
15177,7.19,4,4.79,3,7,5.81,3.74
15178,7.76,14,4.23,5,6,5.62,4.81
15179,6.4,13,4.77,6,8,3.47,4.79
15180,8.95,11,4.25,8,4,5.73,7.34
15181,6.4,15,5.67,5,10,3.31,4.88
15182,4.06,5,3.06,5,7,4.02,4.12
15183,6.41,2,5.67,6,6,3.14,4.57
15184,5.55,17,5.14,6,8,4.26,4.52
15185,6.58,54,3.66,4,6,4.33,4.24
15186,6.61,3,7.69,7,7,3.03,5.83
15187,8.8,24,4.9,5,6,5.35,5.18
15188,8.04,12,4.39,5,7,3.88,5.01
15189,7.39,7,5.15,5,7,3.97,3.21
15190,7.0,38,3.79,10,6,6.86,6.41
15191,5.41,12,6.4,7,8,4.17,5.39
15192,3.73,18,3.96,5,8,4.34,3.5
15193,7.17,12,5.64,2,8,4.28,3.28
15194,8.19,2,1.86,3,5,5.61,6.03
15195,6.84,18,0.5,6,5,6.29,4.62
15196,6.2,11,4.81,5,8,3.9,3.56
15197,7.7,2,3.23,4,7,4.35,3.41
15198,6.88,18,3.61,6,6,4.31,6.22
15199,9.53,0,0.5,5,5,6.05,4.42
15200,8.85,5,7.4,5,7,4.95,4.96
15201,8.44,30,4.21,6,6,4.85,5.4
15202,8.14,1,6.67,4,7,4.5,4.57
15203,5.06,21,1.21,4,8,4.59,4.86
15204,7.99,60,4.2,4,6,5.07,4.97
15205,7.56,4,4.82,5,7,4.74,4.49
15206,7.91,11,4.27,3,9,4.37,3.06
15207,7.74,17,4.47,10,7,6.52,6.87
15208,7.68,12,1.22,8,5,6.44,6.21
15209,11.0,19,4.63,7,6,6.27,6.86
15210,6.89,10,2.31,4,8,2.69,5.37
15211,8.4,3,2.76,4,7,4.34,5.09
15212,6.29,2,4.03,3,6,3.58,2.78
15213,8.19,27,3.3,9,3,7.7,6.38
15214,8.41,5,3.41,8,5,5.21,8.26
15215,7.55,38,6.25,7,6,6.61,6.46
15216,9.5,27,3.69,6,4,6.63,5.88
15217,5.67,1,3.21,5,8,4.58,3.25
15218,6.27,4,3.75,7,7,4.31,3.66
15219,7.32,7,1.78,9,7,5.07,6.65
15220,8.32,18,4.33,7,5,7.03,5.82
15221,7.27,33,5.44,4,7,3.89,4.14
15222,8.93,1,4.63,5,6,4.51,5.49
15223,6.01,6,4.07,7,5,4.03,5.79
15224,5.29,9,5.2,4,10,2.33,2.57
15225,7.46,4,2.89,5,6,4.98,7.57
15226,6.88,16,4.08,9,5,6.85,5.19
15227,7.81,13,6.8,5,7,4.81,5.14
15228,6.96,8,3.41,3,7,4.48,3.81
15229,6.49,15,5.22,10,5,6.53,6.26
15230,6.89,9,5.27,8,9,3.22,6.59
15231,7.04,8,2.48,6,6,5.22,6.06
15232,6.54,6,5.38,6,8,4.74,3.18
15233,6.7,16,2.79,2,7,2.95,3.74
15234,6.39,12,4.86,5,8,4.73,3.52
15235,8.28,4,2.75,5,6,4.79,4.7
15236,7.29,0,4.56,6,7,4.67,3.83
15237,10.39,3,4.26,9,5,8.18,6.02
15238,7.24,1,4.22,7,7,5.79,5.65
15239,6.17,11,4.54,10,6,6.13,6.5
15240,11.0,5,2.94,3,6,5.81,5.34
15241,7.62,11,1.67,3,7,3.83,4.1
15242,8.49,8,4.16,8,4,5.77,6.82
15243,7.89,15,6.21,6,6,5.24,4.64
15244,7.93,26,5.17,7,6,4.88,3.86
15245,7.8,13,4.89,6,7,4.48,6.2
15246,5.35,1,2.98,6,4,4.23,5.43
15247,7.55,0,4.37,7,6,6.78,5.55
15248,5.01,5,2.34,6,6,5.26,5.13
15249,6.74,11,3.15,5,8,4.51,5.06
15250,5.91,1,4.71,10,7,4.53,6.04
15251,7.54,8,0.5,6,5,5.55,6.53
15252,7.5,44,7.46,6,9,4.8,3.98
15253,7.72,2,1.33,5,7,6.16,4.16
15254,7.43,59,7.78,7,7,6.62,6.26
15255,6.09,39,2.32,6,5,4.59,5.45
15256,6.61,36,2.3,2,8,4.5,4.22
15257,8.38,40,3.2,6,5,5.51,6.33
15258,8.6,2,3.12,4,3,4.65,6.86
15259,5.28,3,2.79,6,6,5.33,3.95
15260,4.7,3,3.26,6,9,4.05,4.84
15261,5.91,2,4.18,5,7,6.12,3.5
15262,8.57,8,2.21,8,6,5.88,5.73
15263,8.82,35,5.68,6,8,4.77,4.49
15264,5.61,6,6.82,5,8,3.26,4.61
15265,7.46,6,0.5,5,5,5.24,4.44
15266,9.75,23,7.71,5,5,4.78,5.26
15267,7.62,2,5.55,7,6,4.92,7.69
15268,9.13,9,4.52,5,5,4.64,4.17
15269,8.5,7,2.85,6,4,5.25,5.9
15270,5.63,38,4.33,5,7,3.95,4.83
15271,6.72,14,5.79,5,7,4.77,4.63
15272,7.05,21,9.22,7,7,4.64,6.65
15273,7.16,3,8.38,4,8,3.71,3.77
15274,8.37,53,0.94,7,5,6.06,7.13
15275,7.61,8,3.58,7,6,4.32,4.72
15276,3.0,25,4.16,8,8,3.58,5.14
15277,5.03,62,6.69,3,10,4.55,2.92
15278,3.72,14,3.83,8,8,3.24,5.16
15279,7.26,14,2.49,5,6,4.69,5.26
15280,7.36,2,4.11,3,6,3.56,4.86
15281,7.42,10,3.23,5,6,5.21,4.37
15282,5.56,38,5.97,7,6,4.47,4.19
15283,8.01,3,8.78,6,8,4.74,4.29
15284,8.07,50,5.82,8,4,7.18,6.93
15285,5.12,22,5.9,5,8,3.81,3.38
15286,4.8,11,6.47,6,8,3.37,4.21
15287,7.0,16,4.91,6,7,5.81,5.47
15288,9.69,3,3.2,4,6,5.04,3.83
15289,9.55,5,3.4,6,5,6.31,5.87
15290,7.85,7,6.19,6,5,4.82,4.87
15291,5.91,10,4.58,6,9,4.67,5.03
15292,8.33,49,2.04,6,5,6.6,7.75
15293,6.32,9,6.62,6,7,5.63,4.29
15294,5.85,15,2.45,6,7,4.38,6.07
15295,3.78,4,1.75,8,8,5.07,4.8
15296,7.15,27,2.25,4,6,5.34,4.41
15297,6.06,16,4.61,5,9,3.93,4.19
15298,7.14,12,5.95,9,6,4.95,5.91
15299,3.55,59,4.51,8,8,3.48,5.47
15300,7.25,44,2.89,6,6,5.34,4.02
15301,3.35,22,2.38,10,7,4.56,5.34
15302,8.63,51,5.54,7,7,6.02,7.25
15303,7.78,17,3.81,9,6,5.56,6.92
15304,6.58,35,4.68,9,7,6.18,5.96
15305,7.84,11,3.72,9,5,5.97,6.73
15306,5.53,2,4.6,4,9,3.59,3.29
15307,7.11,103,4.78,7,5,5.26,6.41
15308,8.19,4,8.85,6,8,4.68,5.41
15309,3.0,6,4.8,4,8,3.51,2.63
15310,6.33,4,3.23,8,5,5.2,4.5
15311,6.97,8,4.35,8,7,4.07,4.29
15312,6.71,7,2.1,6,8,4.44,5.28
15313,9.19,18,2.08,5,5,6.47,5.95
15314,5.31,113,6.5,6,6,4.38,6.01
15315,6.07,1,4.61,3,8,1.58,2.93
15316,4.13,30,6.24,4,8,3.33,2.46
15317,9.27,3,0.75,5,7,4.45,6.24
15318,6.63,0,2.05,7,6,3.89,5.56
15319,6.34,20,4.6,6,7,4.63,4.5
15320,6.92,41,2.35,5,6,6.26,5.06
15321,7.95,4,1.15,5,5,4.86,4.74
15322,7.52,8,1.84,10,5,5.22,7.38
15323,10.97,4,3.36,4,5,4.12,6.12
15324,7.68,47,4.83,3,6,4.92,4.83
15325,6.3,6,7.43,5,10,3.85,4.44
15326,6.16,12,1.89,7,9,4.63,4.43
15327,6.41,45,2.0,6,6,5.99,6.64
15328,4.75,16,1.1,5,7,4.75,3.14
15329,7.06,54,5.15,6,9,4.19,4.92
15330,8.18,52,4.25,8,5,7.22,7.87
15331,6.08,12,2.07,6,8,4.64,4.7
15332,5.79,17,2.34,6,6,4.51,4.65
15333,9.27,5,3.75,6,6,4.78,5.84
15334,4.86,93,3.87,5,6,4.31,5.79
15335,3.9,7,1.92,7,7,3.43,3.83
15336,5.27,31,4.35,8,5,6.25,5.08
15337,4.69,8,1.25,8,7,4.47,5.54
15338,7.58,8,4.1,7,6,5.42,5.34
15339,6.46,2,3.64,6,5,3.33,4.14
15340,6.67,16,4.8,9,8,4.49,5.64
15341,8.73,6,6.42,6,6,4.76,4.77
15342,5.96,3,3.26,5,7,5.66,4.39
15343,8.16,5,4.0,5,5,4.95,4.99
15344,9.27,6,0.5,5,6,5.4,5.66
15345,6.32,14,7.94,5,7,3.15,3.77
15346,8.11,10,0.5,9,5,5.98,7.37
15347,6.64,2,3.83,5,6,4.08,4.86
15348,8.39,15,0.5,9,4,7.51,6.87
15349,4.64,31,2.35,6,7,2.76,3.98
15350,4.53,17,7.47,8,8,3.02,4.16
15351,6.41,73,6.29,4,6,4.95,4.45
15352,5.67,2,5.97,6,8,4.61,3.99
15353,6.22,34,3.61,3,7,3.43,4.62
15354,6.67,14,7.3,6,7,5.38,4.05
15355,8.08,15,4.51,7,6,5.47,5.68
15356,6.39,15,5.38,8,6,4.41,5.38
15357,5.76,8,9.29,6,9,2.87,4.7
15358,6.47,8,6.18,5,8,4.3,5.07
15359,5.85,20,3.87,6,7,4.97,5.09
15360,5.6,1,5.02,5,8,2.06,4.82
15361,4.58,18,6.81,5,7,3.27,4.26
15362,7.1,26,5.24,5,9,3.28,4.62
15363,6.15,9,5.57,6,8,4.3,5.79
15364,8.45,5,6.58,9,6,5.82,5.88
15365,4.83,5,9.06,8,8,3.84,4.86
15366,6.19,2,2.13,5,7,6.0,3.99
15367,9.72,2,5.4,5,6,6.45,4.8
15368,5.59,4,4.92,5,8,4.15,4.93
15369,6.65,0,3.23,3,7,3.22,3.96
15370,5.18,6,2.71,7,8,3.8,5.83
15371,4.98,7,7.3,3,10,3.68,3.79
15372,9.32,107,1.96,2,4,5.21,6.1
15373,7.26,96,1.18,7,5,6.75,6.65
15374,7.2,4,2.87,7,7,6.57,7.35
15375,4.46,5,0.5,4,6,2.64,3.87
15376,7.54,14,2.31,7,7,6.27,3.94
15377,8.74,3,1.89,4,7,5.41,6.08
15378,8.72,14,4.17,6,4,6.05,6.69
15379,8.0,10,6.89,7,6,5.52,6.0
15380,5.31,8,2.82,7,5,5.09,5.0
15381,7.47,35,5.73,7,7,5.73,5.58
15382,8.0,35,5.5,3,6,4.28,4.92
15383,4.31,88,0.5,7,5,5.93,5.57
15384,5.32,5,2.9,10,6,5.11,6.64
15385,8.33,44,3.25,7,8,5.21,7.08
15386,8.31,15,4.76,4,8,4.34,3.98
15387,4.68,18,5.14,5,7,3.68,4.24
15388,8.19,45,4.66,5,5,6.82,4.54
15389,7.14,57,2.21,2,7,5.34,5.5
15390,8.17,26,2.73,6,4,5.98,5.61
15391,6.05,9,0.99,5,7,3.49,4.61
15392,7.97,13,4.13,5,7,4.32,5.93
15393,8.27,19,3.27,6,7,6.59,4.92
15394,6.47,35,5.07,5,7,3.71,4.83
15395,7.03,21,5.39,8,6,6.0,4.81
15396,6.03,9,3.33,6,6,4.25,4.89
15397,9.48,11,4.56,5,6,5.91,5.86
15398,6.82,1,3.57,7,8,4.96,3.33
15399,5.62,52,1.77,7,6,5.54,6.04
15400,5.93,2,2.4,4,8,3.12,3.04
15401,7.19,17,0.5,6,6,5.62,5.16
15402,8.13,41,3.21,6,5,5.83,5.74
15403,5.0,11,2.81,5,8,3.79,2.93
15404,9.77,32,1.81,4,7,5.04,5.94
15405,7.46,33,5.64,5,8,4.43,4.89
15406,7.7,1,5.05,8,5,4.92,4.85
15407,6.85,11,5.11,5,7,4.24,5.77
15408,7.03,23,5.38,8,7,5.73,7.79
15409,6.78,11,4.0,6,7,3.74,4.61
15410,8.53,16,3.98,6,4,5.76,5.36
15411,6.99,18,5.66,4,7,3.89,3.79
15412,8.15,3,5.33,8,6,6.58,5.85
15413,6.35,11,6.05,10,8,5.1,6.18
15414,7.29,1,3.91,5,6,4.66,4.14
15415,5.79,3,2.03,8,5,5.56,6.06
15416,8.82,14,4.47,4,8,6.03,4.84
15417,5.75,17,2.84,6,7,4.88,4.95
15418,6.51,3,5.31,4,7,5.75,4.01
15419,6.53,28,4.58,7,6,6.07,4.15
15420,6.47,9,4.1,6,7,4.58,5.19
15421,8.08,51,3.22,6,7,3.72,6.61
15422,6.53,10,6.0,8,7,4.52,6.54
15423,9.09,3,5.85,8,4,6.65,6.48
15424,5.77,28,2.88,6,6,3.96,3.37
15425,7.25,17,1.54,8,7,4.28,5.9
15426,5.84,10,4.36,8,8,5.01,4.92
15427,7.63,9,6.37,8,7,4.22,6.23
15428,6.98,3,1.48,6,5,5.26,4.22
15429,6.77,8,4.94,7,7,4.79,4.58
15430,8.78,1,2.36,5,7,4.09,4.58
15431,6.02,14,1.97,10,5,7.35,5.97
15432,7.88,45,5.86,7,7,5.14,5.65
15433,5.85,32,5.3,6,6,5.47,4.19
15434,7.17,1,3.7,7,6,6.13,6.22
15435,5.21,43,5.58,6,7,3.99,5.84
15436,6.01,12,5.37,10,7,6.96,3.89
15437,6.88,4,1.03,6,6,4.46,5.35
15438,9.72,28,4.17,7,5,6.32,8.4
15439,7.15,8,6.83,6,6,5.02,5.1
15440,9.48,6,4.95,3,8,3.62,3.96
15441,7.33,4,0.5,6,6,5.13,4.86
15442,6.42,13,1.86,8,5,6.07,6.78
15443,9.31,2,5.99,6,7,5.59,5.16
15444,7.66,31,2.89,4,8,5.68,5.55
15445,6.04,13,6.24,9,7,4.32,5.32
15446,7.71,12,8.09,4,8,4.0,3.85
15447,6.56,0,3.52,5,8,3.88,5.32
15448,4.02,34,2.76,4,6,3.23,5.71
15449,8.4,14,1.99,4,7,4.75,5.39
15450,8.64,12,5.52,6,4,5.83,6.52
15451,9.76,29,2.79,7,5,6.01,7.94
15452,7.63,1,3.2,5,7,4.23,4.58
15453,6.63,9,1.78,7,4,5.75,5.68
15454,8.25,17,3.13,7,5,6.77,5.06
15455,8.27,12,2.59,5,6,6.04,5.84
15456,9.46,4,0.5,3,5,5.65,4.52
15457,6.93,7,2.32,9,6,4.96,6.92
15458,6.75,7,5.49,5,9,3.41,3.74
15459,5.93,96,6.7,2,10,3.43,3.96
15460,7.81,8,3.79,5,6,4.62,4.92
15461,4.68,5,4.07,7,6,4.61,5.88
15462,8.16,35,4.57,7,7,5.24,7.43
15463,7.88,11,7.93,4,8,4.53,4.84
15464,7.88,12,1.98,3,5,4.06,4.41
15465,7.21,16,1.48,7,4,6.61,6.86
15466,9.3,18,3.9,7,4,6.21,7.56
15467,8.31,18,4.79,8,4,6.54,5.21
15468,6.09,1,3.93,8,7,5.01,5.64
15469,6.12,34,1.27,6,6,4.26,5.68
15470,5.68,4,5.77,4,9,3.99,3.26
15471,7.83,7,3.72,5,3,4.76,5.24
15472,5.5,4,5.11,6,8,3.75,3.36
15473,8.63,29,7.11,4,8,3.41,5.21
15474,8.98,18,1.07,8,2,6.35,6.38
15475,5.68,28,0.56,8,4,5.21,6.45
15476,6.72,21,5.13,3,9,3.33,4.03
15477,7.02,2,0.5,5,5,5.24,3.97
15478,8.33,7,3.2,10,5,6.77,6.46
15479,9.41,14,2.86,8,5,8.11,7.9
15480,4.47,7,4.72,6,7,4.61,3.29
15481,6.52,5,2.67,8,5,6.83,5.12
15482,6.6,41,4.98,9,4,5.28,6.32
15483,4.9,28,1.87,6,7,4.49,5.31
15484,6.27,8,1.52,4,6,5.47,4.26
15485,7.64,29,4.04,8,3,6.45,5.3
15486,6.58,20,4.21,8,4,5.83,6.82
15487,4.68,0,4.59,4,7,3.91,5.47
15488,11.0,10,6.96,6,6,5.01,6.05
15489,7.4,7,6.56,5,6,5.63,5.42
15490,7.17,5,4.9,3,9,3.07,3.15
15491,5.35,6,5.62,6,9,3.45,5.08
15492,7.39,57,4.52,9,6,5.71,7.59
15493,6.75,13,6.36,7,9,4.69,5.49
15494,4.17,38,4.73,6,8,4.35,4.84
15495,5.39,5,2.9,4,8,3.41,4.67
15496,8.19,4,2.5,7,5,4.86,6.03
15497,9.92,44,6.3,5,4,5.22,4.52
15498,7.55,14,3.63,5,7,4.36,4.87
15499,8.65,45,7.83,8,4,6.92,6.08
15500,6.77,1,1.79,4,5,3.04,4.31
15501,6.87,50,6.5,6,6,6.35,5.6
15502,8.64,11,3.15,4,7,4.41,5.28
15503,9.49,3,4.81,5,7,5.55,4.32
15504,8.95,23,1.4,2,7,4.97,5.28
15505,5.4,32,0.5,7,5,4.93,5.4
15506,6.9,1,6.96,7,7,5.15,5.77
15507,7.42,87,3.12,10,6,5.48,7.46
15508,6.61,24,5.97,6,7,4.76,5.19
15509,7.58,8,2.69,4,6,3.31,4.45
15510,8.23,3,5.97,8,7,5.61,6.45
15511,8.5,10,3.14,8,7,6.46,6.72
15512,9.53,5,1.58,8,4,6.03,7.12
15513,6.51,14,5.29,2,7,5.7,3.92
15514,4.95,30,5.89,5,8,4.58,4.3
15515,7.54,22,5.28,4,7,5.16,4.66
15516,9.83,11,3.71,9,6,6.54,6.28
15517,6.28,3,0.5,7,4,5.11,4.69
15518,8.03,63,1.86,8,4,7.68,6.48
15519,8.04,6,2.6,4,6,6.41,6.16
15520,7.29,7,3.48,6,7,4.3,6.05
15521,7.01,21,6.26,3,7,3.72,4.8
15522,5.61,29,3.77,4,9,4.18,2.45
15523,3.58,83,0.5,6,6,5.97,5.3
15524,5.33,70,0.5,6,4,4.9,6.25
15525,6.41,49,2.61,7,5,4.83,6.05
15526,8.65,11,2.97,5,4,4.54,6.07
15527,6.85,4,4.71,7,5,5.82,5.85
15528,6.22,18,1.1,6,8,5.38,5.21
15529,5.66,0,1.23,9,5,4.43,5.9
15530,7.99,4,4.91,5,8,5.89,4.08
15531,9.04,0,6.67,3,7,3.34,4.41
15532,8.6,4,0.5,7,5,5.44,4.65
15533,7.91,13,2.46,7,4,4.85,5.77
15534,4.79,10,6.22,4,10,3.63,3.8
15535,6.47,9,5.87,5,7,5.3,3.5
15536,9.92,36,2.15,6,4,7.28,6.01
15537,8.68,22,6.32,5,5,5.29,4.42
15538,4.69,55,4.09,4,7,4.16,5.8
15539,6.92,12,5.32,6,5,4.95,6.11
15540,7.54,6,2.59,8,7,5.68,5.47
15541,5.86,3,4.58,5,7,4.5,6.22
15542,3.54,22,1.67,6,7,3.88,5.08
15543,7.15,37,2.91,6,10,4.4,5.84
15544,5.82,4,3.41,4,9,4.22,3.68
15545,5.82,42,4.28,6,6,3.69,5.59
15546,6.47,15,8.81,5,10,4.31,4.58
15547,6.8,3,9.12,7,7,5.88,3.79
15548,6.99,21,3.22,8,5,5.42,6.24
15549,5.67,15,6.96,8,6,4.77,5.08
15550,6.67,1,1.78,5,6,4.6,4.77
15551,4.36,10,4.8,4,8,3.32,4.05
15552,7.47,31,2.63,3,7,4.65,5.61
15553,3.0,16,3.1,6,7,3.67,2.77
15554,6.57,7,9.32,5,9,3.41,3.3
15555,8.38,53,3.23,4,7,5.56,5.15
15556,5.41,5,2.7,10,6,6.12,6.62
15557,8.07,6,2.0,7,7,5.2,5.34
15558,8.73,9,2.46,7,6,5.16,5.33
15559,3.0,45,1.16,7,8,5.14,4.57
15560,6.77,14,4.45,9,5,5.87,4.35
15561,3.0,23,4.41,6,7,2.55,3.81
15562,6.82,75,4.68,7,6,6.56,7.77
15563,6.99,31,3.98,8,6,4.93,6.27
15564,3.28,4,2.87,9,6,4.31,4.13
15565,9.89,31,2.69,6,5,6.16,6.56
15566,7.43,28,4.32,8,4,5.63,5.65
15567,5.73,5,3.9,3,8,4.06,2.47
15568,9.2,8,2.73,10,2,8.34,7.29
15569,4.31,25,3.43,7,7,5.13,3.91
15570,5.16,5,7.08,7,9,4.4,5.33
15571,3.55,5,7.94,4,7,2.64,4.5
15572,9.7,24,3.56,4,3,7.58,5.85
15573,7.5,43,2.53,5,8,5.42,4.84
15574,7.99,2,3.91,6,5,6.16,5.79
15575,7.45,12,6.27,6,6,4.56,4.57
15576,7.86,19,3.91,5,5,6.5,5.16
15577,7.12,23,4.71,6,8,3.4,5.04
15578,7.41,111,2.68,2,8,3.67,4.2
15579,7.16,23,1.67,7,5,6.3,4.91
15580,6.09,19,5.52,6,8,3.36,4.82
15581,6.93,92,4.39,8,6,5.9,6.75
15582,7.41,1,5.31,5,7,4.48,3.92
15583,7.17,2,0.58,5,7,4.82,5.26
15584,4.78,16,7.67,6,8,5.21,3.77
15585,4.98,9,4.5,7,6,4.58,4.32
15586,8.62,2,0.5,8,5,5.27,5.07
15587,6.54,7,5.97,6,7,4.65,5.26
15588,7.88,22,3.25,7,6,5.24,5.64
15589,5.36,43,4.06,6,7,4.48,4.56
15590,4.79,2,3.04,5,7,4.03,4.41
15591,5.73,16,3.8,3,7,4.37,4.84
15592,6.67,7,3.9,6,6,5.23,4.58
15593,6.0,22,0.66,4,7,4.5,4.51
15594,8.94,16,5.73,8,5,6.95,7.8
15595,7.27,52,4.23,4,6,5.29,5.22
15596,9.77,1,4.89,5,4,6.08,5.64
15597,7.61,13,5.63,5,6,3.46,6.43
15598,3.38,4,4.24,7,7,5.05,2.96
15599,8.58,15,4.66,5,8,4.4,5.36
15600,4.74,38,1.06,7,5,4.62,4.82
15601,7.35,48,2.34,1,8,4.42,4.43
15602,5.84,10,4.17,10,4,5.26,6.55
15603,10.21,33,4.37,4,7,5.0,2.8
15604,9.16,7,4.8,7,5,7.21,7.03
15605,5.89,0,6.81,7,7,5.59,4.94
15606,6.81,39,3.81,7,7,5.23,6.72
15607,7.37,3,4.73,5,7,4.27,3.91
15608,8.3,0,4.12,5,7,4.48,4.84
15609,7.04,9,3.5,7,6,3.08,6.1
15610,5.46,10,3.58,6,9,4.84,4.17
15611,5.92,2,2.43,4,6,4.33,4.13
15612,6.99,34,3.77,7,6,5.08,3.52
15613,8.85,10,3.56,10,4,8.54,7.03
15614,7.64,13,3.7,5,6,3.59,6.19
15615,5.84,6,0.52,7,7,6.05,5.69
15616,7.97,14,3.8,6,6,4.54,5.52
15617,6.42,29,2.25,5,7,6.08,3.96
15618,8.34,47,3.88,7,6,7.12,6.05
15619,10.79,70,1.81,7,3,6.76,6.33
15620,6.46,11,4.1,5,9,4.6,5.03
15621,8.2,92,3.41,9,3,7.8,8.09
15622,5.88,7,2.75,6,7,4.13,4.46
15623,6.83,0,4.58,8,8,5.69,6.29
15624,7.04,29,4.75,7,5,6.31,6.45
15625,6.71,4,3.9,6,7,5.13,5.54
15626,10.69,1,5.14,6,6,5.52,7.38
15627,6.54,52,3.17,7,5,6.96,7.41
15628,7.88,31,4.8,4,8,4.18,4.37
15629,4.1,2,3.92,7,9,3.65,3.66
15630,7.65,30,2.0,8,6,6.03,5.74
15631,8.71,37,2.4,7,7,6.34,5.44
15632,6.21,47,6.33,3,7,3.84,2.83
15633,3.23,16,7.15,4,9,2.55,2.39
